index,elapse_time,susp_fl,susp_fr,susp_rl,susp_rr,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z
0,0,-0.0319379559803542,0.0107615669627678,-0.0131248193535045,0.0302550921411753,-0.1976672783565886,-0.2972352269048778,9.582196847157256,-0.0857864655294694,-0.0635890346041101,-0.0452418255569169
1,10,-0.0016796847283351,0.0025033255397542,-0.015853997242691,0.0064299018531337,-0.1160287187009508,-0.2458864773110577,9.51133743803272,-0.1092279203973192,-0.041868040235136,-0.1284946757689105
2,20,-0.0397726924330204,0.0249330788633583,-0.0293536193042774,0.0085900760786334,-0.3403870599837034,-0.2799662933652816,9.112872587262288,-0.0891535320857841,-0.0316065867935348,-0.0795187442768348
3,30,-0.0134409373431323,0.0252914066184774,-0.0131768639497099,0.0346806186897281,-0.1400549942530208,-0.3616884263753951,9.719221247550331,-0.0464674401271302,-0.0318686045340175,-0.09055113704244
4,40,-0.0399669025385943,0.0117182285535617,-0.0143412403147935,0.0175193030702423,-0.2517227036754317,-0.2238975842607128,9.03112361193525,-0.112168669412307,-0.0411892933921711,-0.1045880070058359
5,50,-0.0295317138073647,0.0437791978270547,-0.0091146521799818,0.0289762254848417,-0.2685179228569968,-0.3976304569436298,9.408574042770969,-0.1236956672394127,-0.0456989603146654,-0.1247878901880317
6,60,-0.0258214188774243,0.0161806232564607,-0.0113348165678923,0.0131961474680183,-0.0779253164609204,-0.3365599438609652,9.241575106228836,-0.1096030097796945,-0.0451468914817511,-0.1226788892502397
7,70,-0.0172416238782572,0.0243382240787114,-0.0069155463625928,-0.0092442466144865,-0.1898613641745881,-0.3136947797798869,9.31290158624927,-0.083960267682577,-0.0531201197652441,-0.0741014640597989
8,80,-0.0350057393750926,0.0122893474305463,-0.0293374998858166,-0.0098914131945798,-0.1655923635098726,-0.3775206870680933,9.47122714131115,-0.1064169635007308,-0.0319288449954064,-0.1022843788317639
9,90,-0.0243808946402457,0.0315031330475108,-0.0087400975048454,0.0259297714957189,-0.0601267741736188,-0.4037003039375042,9.327747691346197,-0.0996108250494156,-0.0248050255147864,-0.0842851581681605
10,100,-0.0241877154454753,-0.003784195853869,0.0004596025563664,0.017308023574997,-0.3082591025964361,-0.2986083900078667,9.300406375859623,-0.1018005104754,-0.0493160134934071,-0.1233679950242074
11,110,-0.0274536819244327,0.0197757596913729,-0.0224638521593278,0.015962478791856,-0.2435574263078011,-0.3958596566218295,9.395249577257838,-0.0958532686396469,-0.0552420594368813,-0.118147330780122
12,120,-0.0155586018799913,0.0260214721489891,-0.0330370768187088,0.006248178950486,-0.3729825651599727,-0.2887945086695925,9.436145456569792,-0.0759844818292032,-0.0310342952213328,-0.0597783074599298
13,130,-0.0248413051448351,0.0053371621014523,-0.0134200928621178,-0.0236974918204159,-0.3109809495077931,-0.2918147887175658,9.3057337208209,-0.0798605274688831,-0.0463610333946115,-0.1028727197918867
14,140,-0.0214794270316356,0.0015857130520453,-0.0243934051070361,0.0155106148728615,-0.0821228019095516,-0.3139987884766661,9.694574058687625,-0.0590557844920076,-0.0223416485033009,-0.1024902872645542
15,150,-0.0045017169919322,0.0270027984724983,-0.0065972079303156,0.0001016699362027,-0.2522430942805768,-0.2409536016629283,9.04714026607798,-0.0874479029614955,-0.0647404500399969,-0.1117930160549718
16,160,-0.0324907198343178,-0.0120405643529713,-0.0287286814490766,0.0080380899274716,-0.3397616340567242,-0.2082383068292447,9.273422761179212,-0.0874497873827529,-0.0523973452875047,-0.0765417265319275
17,170,0.0024869103882424,0.0250851160628721,-0.0466353668899336,0.0241115753488164,-0.1536121473973823,-0.3216994298867464,9.109211941319078,-0.0900325418206116,-0.0539935753005746,-0.0734248929334388
18,180,-0.0118053165783754,0.0198167790105269,-0.0434220186072683,0.0021692358737179,-0.2922612908255119,-0.3781894658985134,9.442265725598848,-0.1379834482367646,-0.0193490284634694,-0.0642903801503535
19,190,-0.014769748814805,0.0344237070346208,-0.022090209632646,0.0143630079250854,-0.2355257828928015,-0.4245570851720321,9.821093441188449,-0.1131177172162168,-0.0405943961917207,-0.0608308447804253
20,200,-0.0185397802465075,0.009563730796293,-0.020716095883426,0.023125068846032,-0.2798511860863387,-0.3714001566078988,9.291327435984662,-0.0700638155827317,-0.0558011298703696,-0.068942614387011
21,210,-0.0176069382647626,0.0227725715970631,-0.0054241568871755,0.0076095334376722,-0.2109400255677311,-0.3522509492699553,9.464284510990684,-0.0889145864099404,-0.0343061670035858,-0.0697765287998808
22,220,-0.0137490102128707,0.0259725298674952,-0.015601751037957,0.0291691319943793,-0.1408185056254705,-0.3795149319150531,9.261562128505188,-0.0722081132457827,-0.0404434565714882,-0.0705691814917442
23,230,-0.0162544954344617,-0.0095663767757161,-0.005844661770385,0.0217386684398182,-0.3379440520181433,-0.4498607288827672,9.6853391480884,-0.091431605509967,-0.0553557336265879,-0.0869241738857986
24,240,-0.0083773507957518,0.0314143700772105,0.0195723843875909,0.0061949289347908,-0.1823924886139867,-0.205805781804982,9.44538950983848,-0.0651708441964128,-0.0486730241868898,-0.089228642235872
25,250,-0.0254686378439296,0.0401224234760743,-0.0096318332717118,0.01790264855013,-0.2747777822360706,-0.381735031965424,9.250967049978744,-0.0730109593478928,-0.0536282808478808,-0.1213398673537031
26,260,-0.0105127525886856,0.0371312768644957,-0.0026425102858976,0.0160051768536351,-0.1655867536623017,-0.2190132406863691,9.446712244431204,-0.0960989986431853,-0.0225619197552761,-0.1160207097635614
27,270,0.0017459595291103,0.0153295790677159,-0.0209176511951835,0.023836987917907,-0.0749836802223535,-0.2680322257856962,9.132277650897198,-0.1005609332465964,-0.038350586970633,-0.1165314782282248
28,280,-0.0166815109858264,0.0151197139013069,-0.0137152168844823,0.028647702951363,-0.1736599834599669,-0.2264581321804407,9.395829196511112,-0.1080534954942,-0.0514778318306145,-0.0885372640183187
29,290,-0.0079677577443385,0.0235234702143038,-0.0080319702519205,0.0155200001700606,-0.4381247016083112,-0.3408438180495038,9.692898103981651,-0.0932018500607013,-0.037087083477683,-0.0533350399292563
30,300,-0.0229441930113372,0.0085786211233797,-0.0095465542450778,0.0190747536331094,-0.332992585389769,-0.2526894476356117,9.194833572293994,-0.0968009323566081,-0.0436540451163934,-0.0831555372509048
31,310,-0.0103890446580104,0.0105251923495702,0.0018808151076966,0.0289092969711937,-0.2445763123959718,-0.3288243661297807,9.078236470345573,-0.1083658328370223,-0.0413011698401237,-0.069945838214462
32,320,-0.0089595628414215,0.0287827908098594,0.0047252592620303,0.0167409505892116,-0.1749444288319201,-0.2056455407645807,9.177712227467747,-0.0972643984651201,-0.050462938476101,-0.1262443615234922
33,330,-0.0095908486459396,0.0038370653514778,-0.0043055376990814,0.01230518380182,-0.341956960541175,-0.18543084911127,9.432985185221074,-0.1284888413355376,-0.037873657169815,-0.1154386398653824
34,340,-0.0084357632432195,0.0178724678426953,-0.0019213449645754,0.0088138880887379,-0.2506216760809634,-0.2470633045489838,9.47704451870557,-0.0628072942338823,-0.0241083166140821,-0.0919901415297602
35,350,-0.0131879863634854,0.0147373846456188,-0.0064325087964137,0.0282091123684562,-0.4150751678560022,-0.2800490865062935,9.629996859490134,-0.0872606558728159,-0.0313351961399579,-0.0599467989447635
36,360,0.0047532882400779,0.0235412283099708,-0.0028545524069506,0.0273856846952942,-0.1833847982562917,-0.2327406522418854,9.678971764892236,-0.0695958241269206,-0.056571976563675,-0.0776366220170381
37,370,-0.0121612278350687,0.0241841279971369,-0.010422365382823,0.0224827022425647,-0.1165228099730351,-0.2200572393910706,9.433188058053862,-0.0746253770887196,-0.0272324046053391,-0.0737236658815971
38,380,-0.017321106774451,0.0100279859684737,-0.0008860203035161,0.019639743287489,-0.4158411720458361,-0.3194012146633114,9.307190665871929,-0.109253013985049,-0.0328270600865601,-0.1023026608137871
39,390,-0.0290830002192867,0.000849861010126,-0.0056607873487335,0.0234108074764376,-0.0582346902348973,-0.3591534829453496,9.256707749074051,-0.0750350445224999,-0.0335450759224111,-0.0878985314443051
40,400,-0.0257406436902169,0.0133744423851284,-0.0175924304231798,0.0183720328770099,-0.1958639521161867,-0.3225863137252615,9.356657527780644,-0.0776228085944838,-0.018233641349566,-0.0580865067775983
41,410,-0.027757126770831,0.014911427381287,-0.0054915644214885,0.020124519457562,-0.2363154354704371,-0.1314291112432605,9.607371801509611,-0.0909343345668338,-0.029865741394797,-0.0890418078398611
42,420,-0.0464361944418092,-0.0227468532690679,-0.0274501219303034,-0.0087691411441282,-0.0585479346459189,-0.2507117294717342,9.42895253076616,-0.067759990724898,-0.0326223177279009,-0.0810082369757148
43,430,-0.0323140395449932,5.366981734631574e-05,-0.0326079581632311,-0.0268733141938627,-0.216843337203187,-0.3464037002488112,9.463270975486738,-0.1159559568463886,-0.0246179212216503,-0.0325492359631209
44,440,-0.0245344204541025,0.0050859678372394,-0.0269046413885945,-0.0032137671327509,-0.3775480753635776,-0.2852418202377457,9.188295352636764,-0.1400900432794169,-0.0425090190882314,-0.0737280240298861
45,450,-0.0441622952992167,-0.0158363619180624,-0.0205212907686934,-0.0076207975936419,-0.2612640322954301,-0.2801748508594557,9.372875130246348,-0.0824671012629779,-0.0347848739983938,-0.0172756086775573
46,460,-0.0401082419388393,0.0043180910691912,-0.0399666753559229,-0.0210722652762908,-0.2186639494255287,-0.1857569431791652,9.791070755726963,-0.0806555105190538,-0.0198963782225059,-0.0320133945866934
47,470,-0.0213451628680016,0.0030429289694044,-0.0208204335319169,0.0019845073912153,-0.2617246568291028,-0.2172058814983696,9.655741517537765,-0.0779855310400136,-0.0357785259007067,-0.094390777674309
48,480,-0.0399919533740719,0.006541968927833,-0.0263754047260776,-0.00628920820143,-0.1116884135331304,-0.1075768721087277,9.394289948171378,-0.0483507450429861,-0.0380583472523472,-0.0720513748088549
49,490,-0.0095954803771727,-0.0061608514674979,-0.0073190634666548,-0.0023224665293555,-0.4294556908697986,-0.2730100245445283,9.279189296879078,-0.0921097332194902,-0.0366392490641753,-0.0662786043127167
50,500,-0.0521736535114767,-0.032080516836463,-0.0559627512447218,-0.0276434741856618,-0.0595349830849769,-0.2825889954657822,8.986388023169411,-0.0522126394291808,-0.0319380183118423,-0.0573714320483149
51,510,-0.0218295010746148,-0.015820845301445,-0.0405769561593335,-0.0193286806661986,-0.2758244380668302,-0.1759699341742176,9.545578772410318,-0.072289214847337,-0.0301578425306751,-0.0685667896140504
52,520,-0.038582097308849,-0.0064422331654477,-0.0357220900985834,-0.013370024781379,-0.2594970725903769,-0.1321065609808445,9.100829166269438,-0.0659887240529662,-0.0429598333260304,-0.0400990273366348
53,530,-0.0240415224660128,0.0093980894053209,-0.0036211100556919,-0.0094292610255354,-0.2421868727409485,-0.2755568467773838,9.421785341371535,-0.0338922257917586,-0.0273242592969362,-0.0831875465977822
54,540,-0.0324505549627484,-0.0364747949769467,-0.0287230296479101,-0.0286719149759779,-0.2238159871826668,-0.100617292997357,9.493078264971723,-0.0542975644878273,-0.0261285981908454,-0.0407892753924377
