index,elapse_time,susp_fl,susp_fr,susp_rl,susp_rr,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z
0,0,-0.00959022273625747,-0.003202895170406709,0.016745728072269695,0.00809817922068178,0.022140778186805186,-0.04528778801920288,9.489560087613874,-0.02528447867064295,0.002619246665364441,-0.04185596379767898
1,10,0.009455889731137819,0.009925810781403319,0.0022226566595312056,0.005356290665695914,-0.028425420563524796,-0.0023043764331036687,9.700141407030777,-0.006104183339854096,-0.02052705727238201,-0.006976923396925232
2,20,0.02580713240557264,-0.011255966112429851,0.012024988522361517,0.01396341588014399,0.047258606963383104,0.012529482166371937,9.73066719446525,-0.014391767971659506,-0.017257579473328347,0.0019274510601020034
3,30,0.01825215063448321,0.007480901362201236,0.013114921808960067,-0.009460073413320641,-0.24549739687735708,-0.18317162039599905,9.733330661920021,-0.03406368922655524,0.019135944765930328,-0.014194746512698253
4,40,0.026652332947043965,0.009265810781606022,-0.004299189735151908,0.007343672409037003,0.037672575163957875,-0.03371849667335057,9.795027435680304,-0.031093663617666353,-0.012136200037430253,0.0355696367548723
5,50,0.007301040016502796,0.004959349076202674,-0.00040648144824749965,0.009907483517523422,0.036037074643439346,-0.06554205475764403,9.844022674145162,0.008136315043584414,0.004628750959408831,-0.0047017234019613935
6,60,0.02034245684887341,-0.006109877794558581,0.008633347342682618,0.00691096181456276,0.07476124846705184,0.10651710350474604,9.693141117963545,0.0026694205097493847,0.0008180949490922025,0.04406958318285968
7,70,0.016253545510505528,0.0014692784851087206,0.0018091543046148094,0.0018052601360132783,0.11428670695911528,-0.019504668686212295,9.787401885942103,-0.00016497414349288426,-0.003887276651925024,-0.024951657745863772
8,80,0.007474895148986315,0.005029861650114556,0.01855634616806602,0.01767821732163375,0.014411709064664593,0.07718882498820051,9.804806496233553,0.004452371884946155,-0.003865110572055671,-0.02435649872412939
9,90,0.012814044936001823,0.02499335409284395,0.028501182321142123,0.019841199826439504,-0.09312629206682209,-0.014661849940129822,9.994381005121296,0.02451151679010831,0.002024592229099252,0.004995721788297764
10,100,0.027724306902725267,0.026791684857207197,0.021492045487312598,-0.012870139668161616,0.003743491625671041,0.06947652999744325,9.916322769042656,-0.025212520163549006,-0.002729268657805951,0.04667833434094297
11,110,0.03611325252822499,0.019364107888051547,0.025634014495069468,0.02753921557067692,-0.14136603396586864,-0.10275297526020125,9.497460966370179,-0.008192185022212584,0.004505391390213651,0.04496908199370013
12,120,0.028393705931114954,0.01603532421426622,0.027996304073320995,0.011100437556304264,-0.087175796637914,-0.030792728763305556,10.295393820244916,0.008435440462801144,0.004538607611173272,0.014974094009435918
13,130,0.023724062583953764,0.020360859004813818,0.024263525947317607,0.029352188639077296,0.07904551551776917,0.0033230296594506034,9.796270575926235,0.03243524343414435,0.011168340323834382,-0.0145876942510102
14,140,0.0005874987073149415,0.013284625676447837,0.01376820776578603,-0.006062327365957888,0.02692693579040785,0.15437313185552515,9.673928082189844,0.023127822012609878,0.0016280521140829016,0.03482815057016765
15,150,0.024666864696794636,0.015281701190080686,0.035326650096086286,0.02566314526173088,-0.01835519141371591,0.10314776328700812,10.290622199095738,0.053623769301385474,0.014772849842451233,0.006633434098498734
16,160,0.020859102815737423,0.0028525665250098784,0.034652183282515604,0.02126194127637122,0.05561101868269202,-0.009454440844215789,10.049128536387052,0.0362985643893498,0.016824206014396107,-0.047930526354952756
17,170,0.026258530360713964,0.025884678217203087,0.033436060496541735,0.02959820014776646,0.10721811328544265,-0.061932400348849684,9.637334412058461,0.019942303892129087,0.015428964847755237,0.05198446347128803
18,180,0.021875437122308446,0.0014205688467682758,0.022123715644079306,0.01954180814022241,0.2337003691831645,0.05511330939237718,10.275789148106545,0.047402974952664004,0.010847137746920664,0.010503532293711239
19,190,0.01653473681551663,-0.0019901560148930207,0.022395223585043974,0.003329567666439891,-0.0882917715212965,0.01623202120715627,9.989617030416024,-0.034188792993329595,0.011569144017075797,-0.01280359438251285
20,200,0.011058787139822421,0.024160478990196906,0.016577492304831923,0.03227708501586176,0.20378852881211737,0.03406152839854505,9.870289173054397,0.024211211212948492,0.0043084535332641215,0.02579934367627671
21,210,0.021807698126225912,0.021366393384961466,-0.0017395798467030842,0.028829956316882576,-0.040342529858252256,0.05881510033437659,9.978992846933961,0.038098025889586704,-0.00015014181740259126,0.0033758577926715286
22,220,0.017831772897801888,0.006137529768316185,-0.006395901996194352,0.00289231765796903,0.1533694586756705,0.013795590717749273,9.732522798958497,0.005423390718749026,-0.0015470192352460659,0.018327966238488487
23,230,0.01104233797634759,0.009256881050797165,0.00020740971681193314,0.0008240815621833669,0.18438147427338,0.1365583733129384,10.104543421599947,0.06888585615622123,0.0070594221735109635,-0.005838698380870828
24,240,0.018176017769227726,-2.6027362694133922e-05,0.0204049125003394,0.009425999907153522,0.10167751568033928,-0.003184625160528101,9.934710017593911,0.009019299091826753,0.018171123605013037,0.054653722417333406
25,250,0.021910310374419074,0.021699233557287975,0.015087399342665784,0.018886906939288746,0.027638156818125106,-0.10655897834041587,9.627367797236126,0.022696513677265936,0.02674211526479755,-0.010394527934303923
26,260,0.035319613225569244,0.0030982976323502137,0.022750455046592594,0.027383977380896447,0.03152352190278014,0.08689341889402012,10.177494853967607,0.0038515781348893163,0.008860297021405587,0.021867586568302563
27,270,0.021221029859377634,0.017934360332755257,0.03462671903065713,0.020177800423523826,0.035457402057987406,0.16686173596769238,9.921499492592721,-0.03853044194436996,0.009583689216028361,0.04074559696143154
28,280,0.02366560961860257,0.00297108640046634,0.025226103104539474,0.03189707928750628,0.09865427928758114,0.07705694253725731,10.509331385520897,0.043289722808640976,0.0038072038030779153,0.03395585807518254
29,290,0.011898944488027155,-0.010129503128709106,-0.008756680434544886,-0.0029570541608536466,0.0818788788959684,0.20748921384514604,9.678060826221829,0.03288440639297405,0.003144315464796977,0.03264717004399881
30,300,0.016445283429402782,-0.01001332132112314,0.023028637131164466,-0.01746628673486937,0.3121454373372051,0.16358288445138466,10.08122163208131,0.01776809580113784,0.01317879187038548,-0.0030391430682274664
31,310,0.0265984774786428,0.014709360451433857,0.007623850521277299,-0.009290044628238901,0.09970523046303248,0.22716051995587322,9.734227460465252,0.05200942337712209,0.022355280975702854,0.046475135756714664
32,320,0.007646872898635281,0.01787937667528881,0.014746520539678,0.01425131054559271,0.21196104523400527,0.3136385272597379,10.043392058606564,0.038640631993181684,0.001357411944814797,0.059149226035547536
33,330,0.0068991352708287915,-0.005158470430966016,0.03421306238140807,-0.005430577909084265,0.27117254514130307,0.12406586570788807,10.042742773002356,0.032534036753858554,0.020534245621896072,0.017226427717619175
34,340,0.019286712674979826,-0.002595843429156059,0.008345316553778709,0.00026006698126411227,-0.034125742928118555,0.08552360156354213,10.102706003670272,0.040980289187823676,-0.005787100612089462,0.06503412205247466
35,350,0.024995557549699756,0.018364564720332526,0.0071047426269808655,-0.0028058468510968352,0.012702072967279904,0.16130115376483425,9.979131982646377,0.0625843238549029,0.01581265684694777,0.04768964511412764
36,360,0.007407342514460836,-0.009738944023958428,0.013244112843569196,0.010723867551781396,0.14412484937202602,0.052316222687005004,10.226289783844898,0.02297125720178748,0.00548500842005434,0.01863503276947253
37,370,0.014906643484014576,0.008202283081537053,0.0103699982245272,0.003404118001088324,0.07155707529470909,0.16003447633911883,10.13941485346566,0.038015990856739706,0.02780175391400952,0.08679538534062331
38,380,0.014067522142401362,0.007803441473504468,0.009137179351744702,0.0031389600153212075,0.09826521741799196,-0.042412830474401544,10.21489296973947,-0.0022602986986552734,-0.0031764815595366584,0.047051910355092603
39,390,0.02776813134164142,0.005910284191257807,0.01231588336413062,0.007426674426986402,0.129600139614871,0.09204862190041524,9.914377424800922,0.02241273128849878,0.006730235024288845,-0.009886791348129038
40,400,0.018208102577865613,0.009976744991350508,0.02069497917096486,0.014204668075793691,0.11605090312332492,0.1087717319386736,10.284526870586657,0.03317979584613421,0.01127700192533902,0.035835832726712626
41,410,0.031276287737665755,0.004799365747985383,0.033085652098307244,-0.002281604750139698,0.03990768429389345,0.15672763080188962,10.313013362706442,0.0728770769032478,0.02100439393898875,0.07203451089279858
42,420,0.03823671091095332,0.007236117527726955,0.014082304181462143,0.014026956951801927,0.16841005162365869,0.1317511655166813,9.934082348427866,0.08830747743561382,0.035802336875529375,0.038896206031152555
43,430,0.029141241400301783,0.0057458245723823855,0.026150232037647943,0.001685623680213787,0.07537556867027664,0.15912541432690622,10.044866233672137,0.06865747121580479,0.007244749528726481,0.03751794005391652
44,440,0.024466081919661126,-0.004566817684524988,0.011745111691793014,0.005537330691168843,0.06125212816730545,0.32219325849652913,10.013920449841498,0.07367123955354271,0.018276056848599464,0.026837936751683666
45,450,0.0034368918928541544,-0.0026619981655073436,0.00797756613635593,0.007520404839688191,0.14445260855476474,0.16860042510800718,10.050543751762511,0.01730160067920259,0.04082035765568917,0.031799923975399935
46,460,0.024035883671711576,0.010146255240500451,0.018694667273508644,-0.014849630402887646,0.06452236875881281,0.059531312259350294,10.181906176408603,0.054647411400237704,0.03982390051183759,0.023799934622694398
47,470,0.025483838670070993,-0.013737000102875077,0.014527239804244493,0.009262848910431457,0.1090651558482376,0.12092505132556249,10.095715040031974,0.058417443060756684,0.024940610582141767,0.014290551678217852
48,480,0.018635933343976382,0.002686963693426076,0.03251403238975262,0.015106111504117753,0.19349190732019858,0.3265375584785618,10.052570014514425,0.04452073646939085,0.019211550730764304,0.026900379842735668
49,490,0.01541195427368513,-0.008721094570749611,0.019340207204319174,0.02367244802326686,0.2303081613442372,0.2678656581422141,9.861933465755785,0.05204112167597805,0.037452692223157405,0.0604288379434094
50,500,0.02367354255545561,0.007492125702400133,0.024093314009125167,0.022709487017411753,0.2932979469555805,0.3050693567678754,9.929742747464202,0.08431370463689651,0.012361556676854131,0.011336380503258525
51,510,0.019096198091004157,0.0038862540247976956,0.02150728108448519,0.016948419106768902,0.13942293686893636,0.2945671181998317,10.213723881690003,0.055162894182927504,0.01868143800567194,0.06290621263352628
