index,elapse_time,susp_fl,susp_fr,susp_rl,susp_rr,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z
0,0,0.0006748127715835104,-0.02150781444643156,-0.0037360138454397684,-0.0031512424471589863,-0.11525324910657803,0.3110448298405849,9.8967340581661,-0.013496749859869516,0.015404342122990067,0.002476033288054736
1,10,-0.0026677209908373798,-0.0013340075502114505,0.014789869424734798,-0.0013648762741725138,-0.047613888671402066,-0.25224101615682276,9.548962462268896,0.014063602249773783,-0.0010145961160857397,0.039620318148431144
2,20,-0.01591835496169798,0.005837582001757623,0.010010522760159766,0.01101967938947834,0.15450144727638115,-0.09071884452019341,10.050048518213922,0.017037989974546346,-0.007884227887551366,-3.227879033436756e-05
3,30,0.0025916959855945007,0.010513451903338845,8.296987287344302e-06,0.0062504914017017035,0.07988063824581322,-0.11198555472696242,10.021957381598499,0.038648358757542405,-0.006689799458918944,-0.05225784031476591
4,40,0.020224628331419046,0.00562057476994139,0.004505856115664153,-0.01647338833401549,-0.023269324331277298,-0.008022752641003491,9.724843889886243,-0.009862215511189314,0.011550106064184646,-0.015405744274188601
5,50,0.010761552247266076,-0.007758231072246102,0.015050884469308237,0.01110544402036251,0.14489591604376187,-0.03404188531362718,9.996566049306912,0.02056635331135258,0.0004545027996124935,-0.012242897542976994
6,60,0.009109354777430141,0.011093493962126616,0.012173350426659048,0.008254779300802461,0.015468311221085341,0.10401028127432005,9.882998360295574,-0.02606134961457631,0.015246293719431418,0.00638773068777839
7,70,0.014888796097064148,0.025423085508554447,0.005218953689261346,0.006723410007485151,0.015675782949617967,-0.05081915149609687,9.946588020086503,0.008232240846283673,-0.007960900346353286,0.033105565153273925
8,80,0.0007048815795851465,0.004768445369228536,0.005753010451422978,0.009182687045316329,-0.0062922625080976125,0.3050581938290813,9.859480926106334,0.022837312523424087,0.010675201510743484,0.029926660929620458
9,90,0.005832004605029835,0.03881814744140263,-0.0005595555582138906,0.015646878821042928,-0.03552516084613502,-0.09115794197125912,9.58273544611873,0.038600413949231395,0.022981598783079916,-0.015917009735584867
10,100,0.02338730097635318,0.015541077697902113,0.026306795635260376,0.009538576588283538,0.3107744303020683,-0.08177079197481896,9.85213849145402,0.02793784549677089,0.02458712188684844,0.009319618245836436
11,110,0.019953571182446193,0.03652048500638256,0.022422419476584854,0.042026774772443494,0.007288507511658347,0.2074444404472188,10.400388922760936,-0.014151242386643514,0.014927186563628061,-0.015020179294054322
12,120,0.01258022013416164,0.01879631018409668,0.013646821067343263,-0.00039981568821487743,-0.0475118799494604,0.04883797352309147,9.805404979349936,0.03849329331665159,-0.01200050285069907,0.021605776664687455
13,130,0.002235444617351999,0.01102599017967853,0.016612553065119193,0.014783622852841495,-0.006062359800018534,0.02078729557286412,9.768606625668797,0.03690783100750322,0.014300125065454802,0.02594310407210183
14,140,0.017540075446192016,0.025664199217058804,0.020361056880501598,0.023894507379473136,-0.008734293005735,0.06904573650732473,9.982262176121326,0.03699047742796573,0.0054058004727516994,0.08630243471726146
15,150,0.017380825860190862,0.01577805299416947,0.02814381122774521,0.019021061056948646,-0.07764022979815316,0.22569082149549913,10.025020122774983,-0.0184145344329433,0.003668811871331119,0.06034081888080928
16,160,0.027608779855912563,0.018951908700356263,0.014103491481719457,0.01293744371682587,0.10393496280293874,0.17394541399823668,9.961471790763095,0.040012444469936806,0.0029668365472083694,0.05104904855121686
17,170,0.016756632606755237,0.02087788964915415,0.020991343928362563,0.018344679537494475,0.08830947744154113,0.35332477747296054,9.727313686378432,0.03490879223428417,-0.002008459696306742,-0.007769497373937598
18,180,0.015903408200174253,0.006105190915530722,0.023264110327299733,0.012650919960478816,0.06402858844098877,0.11531129649183917,9.57598611593535,-0.003469185963546756,-0.0074038411513840455,0.08837318791622259
19,190,0.029603037132160247,-0.0008600042752764728,0.03002215363027756,0.017949634259999223,-0.019610066612896944,-0.10293706724813176,9.770481639182936,0.044005981310090134,0.01452885126134586,0.029323350495769174
20,200,0.021024076681454555,0.0010908013289781214,0.002702281826506044,0.01235995089095407,-0.042760046613469854,0.03788716685947122,10.300745562189388,0.01728946527738916,0.0010855481458528164,0.0843617145829916
21,210,0.021519532451318518,0.0068585221268209744,0.02784382807088253,0.016096492033849157,0.09989360420407081,0.12870445458088323,9.98287523749531,0.020233292341990446,-0.0008246508486901005,0.006998139991556683
22,220,0.020617503728821377,0.019205415596160576,0.017783256388510114,0.002009563773319773,-0.0787561935442112,0.2789728683823942,9.952215353377575,0.040697101616822134,0.004372124029156233,0.013768528406059001
23,230,0.004311614387679269,0.001292202588272659,0.01672633689828204,0.00666319196297278,0.14198855870438187,0.07166941392637013,9.731214886348605,0.0718640203824712,0.02270473409669612,-0.01122765095055162
24,240,0.01797270217681629,0.0013870264426709958,0.00450276372515482,0.007820565267179013,0.17095509527841896,0.25855412597762517,9.976119403139617,0.007150523585551481,0.018858354174405352,-0.025123355346306584
25,250,0.014981935008222733,0.02685402726575335,0.03219939631863159,0.01401226494992834,0.09149451187738925,0.04738462634044615,9.78508284842343,0.09210916675077331,0.008091523409341217,0.09865329812523123
26,260,0.01767924513334721,0.018386729793603625,0.04004136793560075,0.02019680564609637,0.10820089680523283,0.11111520082788404,9.83223226061422,0.01844295125517477,0.013626850323368508,0.01558334152360769
27,270,-0.001996278061936722,0.0050180167231239775,0.001682179262695072,-0.0027049268372506606,0.0904463103344316,0.2278186893838507,9.99739882373668,0.01655549874594316,0.013230022994189848,0.0737654065377226
28,280,0.012275171619258183,-0.002251772656362926,-0.007386531433770089,-0.004112974130440153,0.10580441270550157,0.005459604381384647,9.957392758113057,0.07075026802883307,0.02067688360975195,-0.028911599551503603
29,290,0.00028245805552887335,-0.004026470871949196,0.03037393635579831,0.008606002875994336,0.04585322851064321,0.03785015189519029,10.212456139587763,0.030684492267542707,-0.0008196877099110236,0.07847468346986376
30,300,0.017597465834555553,0.006422131906152626,0.013215154402588922,-0.003277815291561081,-0.01421825182764494,0.004553892599759124,9.928858630011014,0.051146113700883164,0.01246982467587901,-0.021349711768996874
31,310,0.027827548309684168,0.006938652183518507,0.016699105068531388,0.01147651863181729,0.21978821510846097,0.0777727239616721,10.105572903312407,0.04361441448850331,0.008111669813990367,0.04845585585328238
32,320,0.020620722642877405,-0.006868041668952719,-0.017888700330069368,0.0007923077881499384,0.01108686611777332,0.25724132244147757,9.983363539786325,0.0012185810842543846,0.003381486399430962,0.06779381043742388
33,330,0.014895039726181607,0.001851119634085977,0.024057885484963504,0.0014733395394678083,0.073548885526488,-0.09989006610908123,9.776405749970898,0.042726335835279544,0.02307727226956672,0.06627533427108341
34,340,0.010598162200217889,0.003107320420288532,0.03388850529670505,0.0016361903673489673,-0.03525240709494461,0.24881271348673617,10.109931740638508,0.06431627009418567,0.022875515769097497,0.02187042452506734
35,350,-0.006225262546234308,0.01524680015167954,0.02019546435036968,-0.004300281805820566,0.19513288776763937,0.10296453930207848,10.040374785986963,0.048024248724857714,0.01403870093074022,-0.001136597139522913
36,360,-0.010280001975695598,-0.008140511984776728,0.0037456990781040687,-0.00846053752111733,0.13793214966489725,0.262723242292521,9.995101416544934,0.017705924359432728,0.025738447772552395,0.029978410735288587
37,370,0.00531231895142141,0.010757547512187762,0.018358408394673342,-0.0013133041187487456,0.008358516333019567,0.27308156136625467,9.99506673179676,0.04297044445224935,0.02128138025926523,0.01724352063030915
38,380,-0.0013774095663747956,-0.007074451717287356,0.02408122157416769,-0.011025232574149205,-0.07596753298831775,-0.037785178423017346,10.134238905365585,0.04547661405710199,-0.001212126311491965,0.09121637945567089
39,390,0.01636207056266878,0.010457470840864968,0.02820200436031445,0.021958152744202385,0.18821856973499979,-0.03343426498217544,9.831006164334644,0.040787189968452854,0.02442960978541902,0.14585614779835143
40,400,-0.0024466943352776695,0.006009810595244402,0.019752209988170503,0.0014600896095993657,-0.05225771628689839,0.1673916344525426,9.644812678718793,0.1021400612682915,0.017822165546894038,0.05524778470159417
41,410,0.011810935392137588,-0.000499182313474513,0.03667364092036291,-0.009345212843142178,0.23261267994188453,0.3608469682469278,9.928782943624396,0.03910014203696049,0.017625024462444065,0.05591287725121419
42,420,0.0012599860611809243,-0.0036053960243074955,0.011026421414956043,-0.018241961450353908,0.09802570695275721,0.21828743311850088,10.376115234277496,0.01694607848085356,0.03562620284245244,0.09752049691183996
43,430,0.033690405563527995,0.026382754796864562,0.010544530625132359,0.00279866558558438,-0.009746583758086888,0.06639410039003998,9.824185996503013,0.04342490383831369,0.020584196177244943,0.0070335998999740985
44,440,0.03328562146907356,0.004389147139192856,0.03680578973449539,-0.0024013963932626703,0.08863575501609855,0.07903995941442608,9.77646575786477,0.06709933104276697,0.010665393513312573,0.05278313322761191
45,450,0.015058614876275089,0.03181031043053134,0.05111966676143921,0.022473227282803276,0.0323024582176739,0.1795552341920819,10.056475280515915,0.060569797337984885,0.021026928540235988,0.024569218470836866
46,460,0.009106306516313646,-0.00833638558892353,0.015907459130111448,0.004203937282242971,0.16049307100786395,0.10991467737959675,10.41155739296112,0.04903217021904499,0.024281680055510162,0.09460820252997845
47,470,0.010537659281070382,-0.002026304333257456,0.03091042171713271,0.004882826734045723,0.03586263104513682,0.2224038961913694,10.176360111194558,0.03535380870815037,0.027312215751394447,0.007953915194920612
48,480,0.029334308847853797,-0.0065005761786792945,0.022100248531377237,0.014038139280960971,0.26915998305998856,0.2910543207434701,10.23063738920478,0.052072616295461775,0.010976375765104669,0.01347644701427413
49,490,0.027294063087560976,-0.007240141745895863,0.02710609412055197,0.0035246515867675436,0.010053154440686538,0.05151005011999966,10.002052067990514,0.06506537971888611,0.01914496583314961,0.06905862117393077
50,500,0.03577942467111321,0.013973818959430817,0.04529562987431404,0.01740257057939337,0.22995133589656772,0.08029102249576257,10.183760520807459,0.037919763089884234,0.029437608265351786,0.0351772402155047
51,510,0.04889300636831723,0.029299628262140602,0.03009597387650171,0.016254322512371033,0.2231590555388193,0.22156476618423818,9.979728938789023,0.040603785241233384,0.02442972764244858,0.08898567898781405
52,520,0.02049518159660487,0.0008513874603439421,0.027655002378914013,0.005198435005992753,0.12216154197131222,0.23595610870433675,10.167655719234999,0.06931118592540059,0.02474827334028162,0.0975180922516056
53,530,0.016297012666701867,0.017244302138230486,0.041887518361881045,-0.001535255106352486,0.18409415065069673,0.23917702606514424,9.820499379289098,0.061767884983866,0.01995854325599723,0.07847388832427508
54,540,0.03909122873176311,0.028115133718170232,0.0434443967266248,0.02266990153770994,0.1036833720968556,0.26076325587970767,9.985374536094898,0.04895711960189091,0.022460540009984164,0.04743403764378055
55,550,0.04153578365597327,0.022947405248485677,0.03760939694679671,0.030039912449287262,0.3027381096689379,0.08765276883342578,10.279794617362473,0.12021775929944159,0.024594782247514962,0.01040737923862765
56,560,0.052258855541410645,0.0024184097781587595,0.04012127620107292,0.024178260261160805,0.19606318731006772,0.1958220266099809,10.045295199742286,0.08855347043932221,0.02308473338311807,0.09522227853001677
57,570,0.029759887548699272,0.022483260371888393,0.04989126217329616,0.009361360345672032,0.2636997422307089,0.1217147867216285,10.128991777393184,0.08016468063817642,0.015830214566037715,0.00402537475092433
58,580,0.05833992385103187,0.0072752146343337525,0.033060885480438174,-0.0011710634715227644,0.15884844085743835,0.16817942948593553,10.368791488203714,0.0851772145712151,0.023475213722883477,0.07026682807025703
59,590,0.047014932209811136,0.01072738963594714,0.03650030861205345,0.008956595597873415,0.10798222908755531,0.26918794985961764,10.003957492655786,0.078859333964969,0.026533453933052314,0.08513755972421454
60,600,0.032295372762187406,-0.00670389173671288,0.03823981536688322,-0.00714659209722533,0.20585320525738232,0.2568671432222939,10.49972608280286,0.0764609396717541,0.014454842794199198,0.007848034243887402
61,610,0.0314849292803135,0.01103561596615682,0.034723055261906124,-0.007936494705558544,0.11631340626738132,0.044956243314360246,9.998115597944281,0.08723533111543923,0.036931193716978034,0.02664684876672346
62,620,0.02006398048444708,0.011504115089234051,0.03523325200405973,0.010922376311903206,0.27162108819007325,0.18359347010854407,10.150691412605656,0.0757377485735199,0.025614762087010787,0.04982535694225669
63,630,0.04478644703991999,0.009356393854345653,0.035480107748193754,0.0010177174285887214,0.2566826504298197,0.2529519865927838,10.005126445566399,0.0871610995903117,0.02924054098334761,0.025183058272084904
64,640,0.038728608055444085,-0.00764595010362424,0.04416930006110595,0.029012891056709733,0.14457098629244636,0.32261744849382573,10.348927508631366,0.0649875805666362,0.0257581535551513,0.09536426377464387
65,650,0.043029192005878424,-0.0015079521807495264,0.026187092926416217,0.005553714123220609,0.05327956344771864,0.17477572921862844,10.123694571952871,0.06746331585998228,0.02447841631648403,0.09419698021169258
66,660,0.05090186993811368,0.02109845535108467,0.04292990460000422,1.5633542367836546e-05,0.22008865701659422,0.3265492857509794,10.498824328129821,0.055104845739153197,0.028706974559057248,0.13385401737455513
67,670,0.0383694157881502,0.003950455608461576,0.02176324786628891,-0.010102858995344934,0.2710638231172292,0.19878093418819465,10.291976070035933,0.07843969958198399,0.02848430898778233,0.11210141885056316
68,680,0.027440726719020047,0.020861608750320063,0.04576402827408711,0.012631174259236586,0.24243380940432457,0.3273376655500769,10.200401313876808,0.09149791450726713,0.042226346042290176,0.1269641804154344
69,690,0.03455784591854605,0.00923020378940237,0.034907423711427264,0.01075556544787447,0.3616019994833247,0.08297159432749314,10.151066491065956,0.030240859462587998,0.05216892104874153,0.08478995102941272
70,700,0.04007215504015188,0.0167446593843844,0.03217726892442649,0.025279328973533615,0.22128839783940876,0.19108578973746174,10.1373071336355,0.09242317343229013,0.03947339079840363,0.11791059941285902
71,710,0.029766696205437974,0.022468753097672246,0.05625729404421366,0.027162564951630216,0.20677551452585444,0.13703109893049262,10.024127022484837,0.10729451814200602,0.03615225844414122,0.06439471981489063
72,720,0.03420136333136159,-0.0038764920305636615,0.04190479503855088,-0.0016877094887722665,0.18168807009569488,0.33589333732930393,10.086877028239302,0.06356408959575664,0.042516680319073914,0.10245763331798344
73,730,0.023770934890594207,0.0071280994124786334,0.04950364886421368,0.008046501172207404,0.30508645020254704,0.25199512949115516,10.266088546129014,0.060386270780076426,0.029220472841567504,0.11698412701493882
74,740,0.0424511026032733,0.006782644087431191,0.05070875454803895,0.016571878892679054,-0.0005610761372139283,0.33724241442979946,10.59059139759924,0.11071856238280263,0.04283766316052325,0.12082853848146767
75,750,0.018760142362200725,0.003987083298234362,0.031773361266959364,-0.004155125600847132,0.209044319148577,0.20314154609742288,10.089607730833261,0.03325374555230962,0.04383598135628927,0.07940420019289937
76,760,0.036914403367129846,0.009746637730363094,0.020201087658607383,-0.012146033064823567,0.09857413105277346,0.24078980283195317,10.382494385732084,0.07769297162378547,0.030471596442802763,0.043460228478835176
77,770,0.025588668955772137,0.002695711937394374,0.019932266492945716,-0.04356283445565235,0.20962572462983436,0.1372102652053158,10.642052307188344,0.10189661825039378,0.04277606111725501,0.08168419757858787
78,780,0.02615969195290998,-0.006883216909720127,0.022327812688742687,-0.001896526824074045,0.2190829764126709,0.28308871144951736,10.39642569197313,0.08685351099489373,0.03991537974618504,0.1070879606509224
79,790,0.027039601390848367,0.014695951012126481,0.026042863171266674,0.013533463248184692,0.20851673976277132,0.519688255788839,10.197405685939348,0.08286062554716964,0.038672702144909366,0.11495246211709832
80,800,0.021061867700323013,-0.011856183791773039,0.037044664129715445,-0.017023075466785147,0.21560921491799412,0.33749728229432824,10.33297913033922,0.06376724160081995,0.022205022357453,0.1275417583541206
81,810,0.019588465652644764,-0.024650315995157733,0.025456420578524555,-0.01571381381229857,0.23962756960574094,0.3352793097364922,10.169041405788155,0.0880483844245418,0.029742715921112252,0.10619802643133866
82,820,0.0021390348878012576,0.010774330185307476,0.05532166654311971,-0.016797975358344375,0.30359793341265595,0.3899405148820343,9.884277263478083,0.061367764768357105,0.030714113267964294,0.16230663932767886
83,830,0.02566543026023589,0.0065690043720274,0.015989549053372056,-0.012684159808344034,0.08880143675002003,0.21494682920119618,10.274749788228982,0.0999066887043353,0.03746156642774486,0.05605667434568023
84,840,0.01916285734745908,-0.017035156762305097,0.006816401159509283,-0.03525542598384712,0.24952505306193506,0.24802414479865476,10.320573921060852,0.0984804891641482,0.044159693030755086,0.03690034862486248
85,850,0.023207427195385082,0.000892471209530149,0.017727876745121406,-0.018545594323914324,0.19221991046856898,0.19172837504056026,10.118216777747554,0.07681229332722414,0.033736198082587626,0.10925530520613984
86,860,0.011839276804532587,-0.027332474956014978,0.011518778071459186,-0.014156301512636867,0.28769592256340437,0.41459660966724976,9.96382593752175,0.05868027315158865,0.04502073048021786,0.11432949049985391
87,870,0.018811385083620073,-0.004591993756774652,0.02874302828033366,-0.021828816524503785,0.3469002497916089,0.14857390981197618,10.188641507660623,0.06902016228740586,0.04862200700980047,0.15420407432691852
88,880,0.013104613107231588,-0.023522535561380814,0.022758422336768114,-0.030527706634418828,0.3976889390986116,0.2007846251010831,10.276686241578078,0.10106012908260412,0.03174446429025791,0.08310920871561386
89,890,0.02507367788806919,-0.004257393931790815,0.015772838670549606,-0.018531204737444643,0.22694793160383517,0.2957801995874342,10.073511195634879,0.07965094486619698,0.03775695844836032,0.07865223088966469
90,900,0.009138042730655122,-0.02557106604352454,0.016058428739100707,-0.009026320971107213,0.09985708111033675,0.32398747913402576,10.368227816825154,0.09397372629591423,0.0469390790079928,0.09987679414196783
91,910,0.00018692461549530727,-0.01443706855001396,0.025495159881448994,-0.031934496604419334,0.20401772854771025,0.383132915734787,10.196117207139158,0.0861097083089698,0.0496969242652191,0.11954979421467572
92,920,0.014711119693747384,-0.015867828624621362,0.020988600256428604,-0.04376372259441447,0.14719186226640138,0.2937870523263966,10.327071091795949,0.08622034172227186,0.035381820055766004,0.10054328066811272
93,930,-0.0036214783926567223,-0.02055991009921192,0.017192542645579303,-0.026863315366652044,0.18788739119382203,0.13386658443320557,10.338189572189048,0.10855759780192281,0.03984899022226581,0.10878119153116071
