index,elapse_time,susp_fl,susp_fr,susp_rl,susp_rr,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z
0,0,-0.005313064512067057,0.0008330104157472609,0.0091787341303945,-0.00048262567599485626,0.030806629015702743,0.0008222341762628938,9.811157894347549,0.01001991382654701,-0.007562406575899294,0.00754506029367169
1,10,0.0016165976408402572,0.0031421956717393043,0.004491506219231894,-0.004285380848545781,0.20580204672384295,-0.019654510415185844,9.974386104906925,-0.0004330093782826472,0.0028113974973765733,-0.02874151240440076
2,20,0.0007679693621393706,-0.017878896617435008,0.0044376087535632994,0.007330651578307002,-0.01584223461310215,-0.03976293163122981,9.575555894824857,0.0029242509851944544,-0.0002153695395283755,-0.025805651131229432
3,30,0.0007115395041301374,-0.005055020804741767,0.0024184984513264465,0.010627284216497924,-0.1472918132256924,-0.02053761131108254,9.752188771570403,-0.006349685713378,0.0033477578549714936,-0.006096939109257884
4,40,-0.004338337911580436,-0.007187582695419065,-0.022622973047572596,0.018657363760721676,0.07291818547709081,0.12183239403358118,9.815038477743865,0.009283816838645235,-0.010615870622870317,0.02134329657647197
5,50,0.01086632706988573,0.0011394118564128195,0.016448913036790025,0.014514012376638873,0.12357106419226613,-0.08099244347123724,9.644087371898594,0.037138047494043175,-0.024173886860382913,-0.0004378780980234405
6,60,0.030773202090380158,0.0023685429784821898,-0.006005023681542321,0.015196242098639075,0.08409258853791717,-0.0013328498130465438,9.729725119473933,0.016794935253417284,-0.0017281210198289675,0.013171701197995017
7,70,0.02937809090576612,0.013057793880266958,0.018981044708742206,0.009073764372916978,-0.1827476900182388,0.03028435698490599,9.603747607431385,0.007777892436153474,0.004374666491084541,0.012405456264590222
8,80,0.030965912825995066,0.013462794318412883,0.002404368791665338,-0.0017468011926206391,0.0011792964039936508,0.03498607920294314,10.083249818965186,0.06526978794779464,-0.005268551222927609,0.004909868974852538
9,90,0.0002827294256278731,0.017450037281460544,0.0021812882040726997,0.007388387381823983,0.10255565493317358,0.08320584549066605,9.98849308716412,-0.008592706461271369,0.008105212412698758,0.028934678394894733
10,100,0.02494428904801884,0.005889853443523114,-0.002613253283766102,-0.001168515210469563,0.08266382069957759,0.04378003225178946,9.94241178192057,0.01090738810929515,-0.0008081854556974705,0.0016099474893326005
11,110,0.0003359484529391434,0.012298250995327577,0.015524589038679846,0.014912900585828922,0.024382537700428735,0.2077917719109924,9.984281258699674,0.0033916061175346575,-0.007843334160250308,-0.001908598044664482
12,120,0.028079281936528908,0.011464730888487623,0.022256656372005128,0.024007164293182184,0.013717482519126044,-0.06265744584941568,9.82251321878402,0.0256393276123068,0.020012701444028627,-0.008501656723945846
13,130,0.04744874355139399,0.03145346930547456,0.02608423148606824,0.005362425444427967,0.05802953673067171,0.09490733603198234,9.336938989446264,0.028216887471922282,0.02598532516251379,0.04107702009606912
14,140,0.013572381296376272,0.02206247962908922,0.024822569589962738,0.003216330862924997,0.05239556373012301,0.09620569726773537,9.680288475254475,0.01041207582140398,-0.012841290956230114,-0.0018995044222138865
15,150,0.015734059357950872,-0.0007444222635367463,0.018275627624675966,0.02241566299545223,-0.06008005941654923,-0.024154831893283896,9.95356169761648,0.015416693328913674,0.012887781101566525,-0.003717977509982486
16,160,0.030443362739863113,0.02476493827537449,0.05589710523205059,0.03146033541400452,-0.010007076083625964,0.046567907896203894,9.61142386882204,0.0041315000697625046,0.009282819750891718,-0.008336501849064122
17,170,0.02395009265105316,0.01626790890605445,0.013325973728459957,0.01688654358958822,-0.05126405636325893,0.02332453770639365,10.213275595062822,0.05928487146662889,0.010611285561816237,-0.03628519435309133
18,180,0.02277504873605366,0.02185240283235123,0.02965101314515068,0.0305568950863538,0.0937414961389532,0.013682075717266484,9.590795559255717,0.047024926634714026,0.007508785943494037,-0.0035307540070395257
19,190,0.012164567429638135,0.005087907683357369,-0.003853839180377055,0.03928173176505097,-0.060289079729377894,0.09583145011761826,9.94965657694233,0.04471492305213519,0.020150306158912966,0.03537958732102071
20,200,0.042067850363666365,0.009370724292293174,0.020164749138666397,0.015020400839783099,0.23228133800373907,-0.03764937955131645,9.96549790834362,0.018439423589098426,0.006554884936662212,0.06944482865462813
21,210,0.02928277623133061,0.017708215068168172,0.012219594497964826,0.028003611270899557,0.20603409773511308,0.03787797366912393,9.737873936986489,0.021465002317880007,0.01200259537553165,-0.01680330520065976
22,220,0.02239088619141495,-0.012082396068189623,0.03238375694498896,0.014081577293973932,-0.0970925884145532,0.022145101300374094,10.088939972289605,0.010119883589327815,0.01157437721426719,0.02584153792129302
23,230,0.030049836570649677,0.030243366840416428,0.025695636641512625,0.026537772419926886,0.26933358472553,-0.032370740534817366,9.875101265234147,0.016559597924115092,0.024758570100793152,0.03407956611303671
24,240,0.024733623345119474,0.0063016855252450606,0.008103341783909972,0.02796769209006421,-0.050992816770683916,0.12436571768259266,9.873791641941494,0.022641732604352757,0.0131103899643176,0.009742795109543477
25,250,0.01386203225881373,0.0029475202520847467,0.012817754070308484,0.020034168290973438,0.048037880250230994,0.0782058945319117,10.082731733236518,0.025703157840225716,0.007559499977460497,-0.015132488264883701
26,260,0.015358757820741085,-0.004318777037483732,0.007010078346524082,0.0032104059441207884,0.03937419914645548,0.08611531939417992,10.180825559291318,0.03555899172188153,0.02437811781863401,-0.0013487580944017078
27,270,0.019636224400023668,-0.00020328164886194858,-0.002675753531779672,0.012538365736787975,-0.04077526053486477,0.02449546072039422,10.112903460793383,0.028703847543767827,0.011529868119257932,0.029422830333126457
28,280,0.008637130560958196,0.016463287118507253,0.04291312552198008,0.007670965727872452,0.08569504466256707,0.22948961434496995,9.928415771700198,0.017450433176651303,0.0013181572820489887,0.012169409206258535
29,290,0.015494924468412666,0.0025627188279313297,0.01294247027094059,0.022361764423765258,0.019579989674708524,0.1331978014783721,9.91040822814806,0.04392491918523242,0.018752271680928884,0.008059077382807062
30,300,0.029659269675051923,0.0013882779048977928,0.016382886355634722,0.0025563338406483236,0.13934024921642885,0.024749646787704162,9.905339562201704,0.06853141125962556,0.02121095744872874,0.01491157097036642
31,310,0.012378238275546459,0.0003459360470138154,0.013648509736176581,0.018879903041412384,0.1727881510497184,0.06174212512396944,9.92699474709915,0.08495542599506233,0.015594129667464526,0.021042678630463076
32,320,0.0020641177653798037,-0.006863611687191204,-0.013128507614414607,-0.012004224169529223,0.08654072789652942,0.10598330929464889,9.89836395476433,0.031028938981282048,0.006442295080283551,0.033869623118451105
33,330,0.013066300780045,0.007500031747968537,0.023228036042816768,0.00978394638007338,0.2711020750100584,0.13071992519080444,9.921178364556658,0.02771203442337785,0.024698183712414924,0.004039898411902322
34,340,0.028393377868945455,-0.003242719661717695,0.017147177008520604,0.02124923576945254,0.13385995608767765,-0.05240998266696853,10.16837083593918,0.06669735519740866,0.008841020012856811,0.03229994260319572
35,350,0.03247856228910508,0.010432995922320385,0.013322052607094794,0.012332099376679832,0.0675901019706513,0.22088723989479586,10.043552641433552,0.06544307175901028,0.00587647555721788,0.019668688332324644
36,360,0.019283839069359387,0.019912972376558973,0.011727736272343824,0.005122884618232154,0.15709475309378604,0.07969495356432582,10.102507759422998,0.04089172772697435,0.01647028536498189,0.008497322570797022
37,370,0.024049398644408117,-0.0052708108810923,-0.0007345496174065193,0.012520661391208944,0.19002812500230343,0.15125398129508316,10.011148457256972,0.0597774102919998,0.02116899369071676,0.04683343018090094
38,380,0.03281203464947397,0.010041278240873242,0.021597192557755142,-0.012012494716667895,0.07567711736718491,0.1723362458799038,9.680082597427116,0.05265719798498706,0.028188068181998604,0.028125569945062597
39,390,0.027056483949775553,-0.0031980531275782767,0.020452433356545688,-0.006959093115115316,0.012020450214246373,0.010763838625713751,9.833967764385658,0.04058482536965241,0.01441736748768451,0.05317392648793484
40,400,0.0006070377177010123,0.009623696527657894,-0.011304789485909617,0.007869194305366162,0.19108988778043756,0.06405112131682883,9.91427512262822,0.04201687147149449,0.006532793801904696,0.018512813794358474
41,410,0.009287337537280546,-0.00829893721609801,0.01034582169953108,-0.012210047204394826,0.19497501166916714,0.07924601165684575,10.216067544012715,0.04173664325427208,0.009951520817112423,0.006247417153967048
42,420,0.0218127678121387,0.004874912546801453,0.026516011146444134,-0.0037376901618726933,0.10419932535952431,0.25769889230254117,10.501330541661595,0.05137506595186429,0.016466445147670497,0.019757161435483468
43,430,0.03402602437567461,-0.004221539382757774,0.02229406570964791,0.020416658241072857,-0.07426993546121465,-0.03975471988631896,10.24750362345651,0.0479341985576286,0.027576484283968104,0.07906857253359346
44,440,0.01789150790876559,-0.006331168601664507,-0.0035203996056873983,-0.010642727360720378,0.01515448830579487,-0.12311992128537418,9.995595541481844,0.06136131844432245,0.007545501082484177,0.0694256786796477
45,450,0.03511603618066299,-0.002711304964430304,0.030259709492775483,0.021629159214128883,-0.050557951214437874,-0.02334245322318447,10.267781318611124,0.06750253073078635,0.013393751929584079,0.015717796926640052
46,460,0.022627515960119818,-0.007054621550503125,0.022438517218417584,0.001491729196575249,0.21762127891272393,0.0484791737029332,10.372027851108557,0.0372330929871044,0.01632686759449671,0.02488156872829208
47,470,0.025148206672898066,-0.008781593627137915,0.013086768189635355,0.0074655032907997385,0.22736751717169731,0.04444509630482209,10.157931960021157,0.03775240959893061,0.026207627336565897,0.020240510297202568
48,480,0.02676851271871938,0.010460901244532226,0.04784134750543336,0.021637382453108783,0.22220579114136108,0.16347332734882952,10.152039050486977,0.05006909913844633,0.02470361673539004,-0.0066766044379347154
49,490,0.0464211259174916,0.013206939537360615,0.030809600179550176,0.015967795554452976,0.18271045329709676,0.07724105870643423,10.054195776452946,0.09329673926291403,0.0348670486084143,0.04805307194142778
50,500,0.038937211174725664,-0.010579619958891305,0.031359149242569793,0.007284920590384688,0.08778030747431226,0.042490764991024714,10.10213269687188,0.052472517647676145,0.02553281869332988,0.04450289289093179
51,510,0.02500583005830449,0.006165048648496227,0.0191173035364229,0.014109115854464886,0.03376389289590605,0.11649340382822214,10.178592788146316,0.04031373984837178,0.012212798136348674,0.026057283682732153
52,520,0.042250204351830356,0.0017928969457447616,0.03227867602454545,0.015432513341655667,0.12909434602032688,0.1757568243666055,10.17403698177276,0.09442229996407683,0.02709545080482524,0.06142623509532636
53,530,0.010441763494281383,0.01827364110595745,0.03638498782670117,0.004977294685258784,0.18564136098591907,0.26345073254806745,10.129964839455438,0.07587514931406496,0.0114632406879748,0.052807420977711336
54,540,0.018161218887167697,-0.004349039787010473,0.024145886248170666,0.0025556690005849227,0.21487007019546395,0.06450201035191593,10.243738965598782,0.02206124475171977,0.041984055703616664,0.04618111617430556
55,550,0.05411910574024064,0.011359281126016519,0.048085979048308955,0.018778615123721018,0.06066116226224609,0.12422970649167064,10.494903587621979,0.0424563509955832,0.01888269347036699,0.03032772740779803
